Stock Price,Strike Price,Maturity,Dividends,Volatility,Risk-free,Call Price
119.5199966,90.0,0.76,8.836503698,0.383963559,0.0088,29.50000191
119.5199966,95.0,0.34,9.818337442,0.383963559,0.0088,24.50000191
119.5199966,80.0,0.34,9.818337442,0.383963559,0.0088,39.5
119.5199966,95.0,0.02,0.0,0.383963559,0.0088,24.50000191
119.5199966,90.0,0.42,8.03318518,0.383963559,0.0088,29.50000191
119.5199966,96.0,0.34,9.818337442,0.383963559,0.0088,24.25
119.5199966,92.0,0.34,9.818337442,0.383963559,0.0088,28.0
119.5199966,88.0,0.34,9.818337442,0.383963559,0.0088,32.0
119.5199966,90.0,0.34,9.818337442,0.383963559,0.0088,29.50000191
119.5199966,90.0,0.17,19.63667488,0.383963559,0.0088,29.50000191
119.5199966,80.0,0.17,19.63667488,0.383963559,0.0088,39.5
119.5199966,90.0,0.02,0.0,0.383963559,0.0088,29.50000191
119.5199966,80.0,0.02,0.0,0.383963559,0.0088,39.5
119.5199966,68.0,1.09,9.646085823,0.383963559,0.0088,51.5
119.5199966,68.0,0.59,11.40194026,0.383963559,0.0088,51.75
119.5199966,88.0,0.09,35.34601479,0.383963559,0.0088,31.5
119.5199966,90.0,0.27,12.62357671,0.383963559,0.0088,29.50000191
119.5199966,80.0,0.27,12.62357671,0.383963559,0.0088,39.5
119.5199966,90.0,0.09,35.34601479,0.383963559,0.0088,29.50000191
119.5199966,80.0,0.09,35.34601479,0.383963559,0.0088,39.5
119.5199966,76.0,1.09,9.646085823,0.383963559,0.0088,43.75
119.5199966,96.0,0.09,35.34601479,0.383963559,0.0088,23.75
119.5199966,84.0,1.09,9.646085823,0.383963559,0.0088,36.25
119.5199966,92.0,1.09,9.646085823,0.383963559,0.0088,29.5
119.5199966,92.0,0.09,35.34601479,0.383963559,0.0088,27.5
119.5199966,84.0,0.09,35.34601479,0.383963559,0.0088,35.5
119.5199966,76.0,0.59,11.40194026,0.383963559,0.0088,43.75
119.5199966,84.0,0.59,11.40194026,0.383963559,0.0088,36.0
119.5199966,92.0,0.59,11.40194026,0.383963559,0.0088,28.5
119.5199966,1.0,0.09,35.34601479,0.383963559,0.0088,118.5
119.5199966,96.0,0.59,11.40194026,0.383963559,0.0088,25.25
119.5199966,76.0,1.59,8.753698384,0.383963559,0.0088,44.25
119.5199966,84.0,1.59,8.753698384,0.383963559,0.0088,37.0
119.5199966,92.0,1.59,8.753698384,0.383963559,0.0088,30.5
119.5199966,90.0,0.52,6.545558295,0.383963559,0.0088,29.50000191
119.5199966,90.0,0.59,11.40194026,0.383963559,0.0088,29.50000191
119.5199966,90.0,0.67,10.09886137,0.383963559,0.0088,29.50000191
119.5199966,88.0,0.59,11.40194026,0.383963559,0.0088,32.25
119.5199966,98.0,0.02,0.0,0.383963559,0.0088,22.5
119.5199966,96.0,0.02,0.0,0.383963559,0.0088,24.5
119.5199966,94.0,0.02,0.0,0.383963559,0.0088,26.5
119.5199966,68.0,1.59,8.753698384,0.383963559,0.0088,51.75
119.5199966,90.0,0.84,8.03318518,0.383963559,0.0088,29.50000191
119.5199966,98.0,0.09,35.34601479,0.383963559,0.0088,21.75
119.5199966,1.0,0.34,9.818337442,0.383963559,0.0088,118.5
119.5199966,88.0,0.84,8.03318518,0.383963559,0.0088,32.5
119.5199966,92.0,0.84,8.03318518,0.383963559,0.0088,28.75
119.5199966,96.0,0.84,8.03318518,0.383963559,0.0088,25.5
119.5199966,80.0,0.42,8.03318518,0.383963559,0.0088,39.5
119.5199966,80.0,0.52,6.545558295,0.383963559,0.0088,39.5
119.5199966,80.0,0.59,11.40194026,0.383963559,0.0088,39.5
119.5199966,80.0,0.67,10.09886137,0.383963559,0.0088,39.5
119.5199966,80.0,0.84,8.03318518,0.383963559,0.0088,39.5
119.5199966,94.0,0.09,35.34601479,0.383963559,0.0088,25.75
119.5199966,84.0,0.34,9.818337442,0.383963559,0.0088,36.0
119.5199966,84.0,0.84,8.03318518,0.383963559,0.0088,36.0
119.5199966,95.0,0.09,35.34601479,0.383963559,0.0088,24.50000191
119.5199966,95.0,0.17,19.63667488,0.383963559,0.0088,24.50000191
119.5199966,95.0,0.27,12.62357671,0.383963559,0.0088,24.50000191
119.5199966,95.0,0.42,8.03318518,0.383963559,0.0088,24.50000191
119.5199966,95.0,0.52,6.545558295,0.383963559,0.0088,24.50000191
119.5199966,95.0,0.59,11.40194026,0.383963559,0.0088,24.75000191
119.5199966,95.0,0.67,10.09886137,0.383963559,0.0088,24.75000191
119.5199966,95.0,0.84,8.03318518,0.383963559,0.0088,24.75000191
119.5199966,92.0,0.02,0.0,0.383963559,0.0088,28.5
119.5199966,1.0,0.02,0.0,0.383963559,0.0088,118.5
119.5199966,96.0,0.17,19.63667488,0.383963559,0.0088,24.0
119.5199966,98.0,0.17,19.63667488,0.383963559,0.0088,22.0
147.5,80.0,4.75,5.986878075,0.526787171,0.0088,71.25
147.5,80.0,4.42,5.742364491,0.526787171,0.0088,70.75
147.5,80.0,4.35,5.839937707000001,0.526787171,0.0088,70.75
147.5,80.0,4.27,4.993539561,0.526787171,0.0088,70.75
147.5,80.0,4.18,5.108070285,0.526787171,0.0088,70.75
147.5,80.0,3.33,4.368094403,0.526787171,0.0088,70.75
147.5,80.0,2.93,4.967636772,0.526787171,0.0088,70.25
147.5,80.0,2.43,4.871213132,0.526787171,0.0088,70.25
147.5,80.0,2.09,4.054024035,0.526787171,0.0088,70.0
147.5,80.0,0.92,4.418886199,0.526787171,0.0088,68.25
147.5,96.0,0.02,0.0,0.526787171,0.0088,51.50000381
147.5,77.0,0.02,0.0,0.526787171,0.0088,70.5
147.5,80.0,0.02,0.0,0.526787171,0.0088,67.5
147.5,60.0,0.02,0.0,0.526787171,0.0088,87.50000763
147.5,90.0,0.02,0.0,0.526787171,0.0088,57.50000381
147.5,88.0,0.09,0.0,0.526787171,0.0088,59.5
147.5,92.0,0.09,0.0,0.526787171,0.0088,55.5
147.5,96.0,0.09,0.0,0.526787171,0.0088,51.75
147.5,84.0,0.09,0.0,0.526787171,0.0088,63.5
147.5,1.0,0.09,0.0,0.526787171,0.0088,146.5
147.5,96.0,0.09,0.0,0.526787171,0.0088,51.75000381
147.5,77.0,0.09,0.0,0.526787171,0.0088,70.5
147.5,80.0,0.09,0.0,0.526787171,0.0088,67.5
147.5,60.0,0.09,0.0,0.526787171,0.0088,87.50000763
147.5,90.0,0.09,0.0,0.526787171,0.0088,57.50000381
147.5,80.0,0.17,0.0,0.526787171,0.0088,67.5
147.5,77.0,0.17,0.0,0.526787171,0.0088,70.5
147.5,96.0,0.17,0.0,0.526787171,0.0088,52.00000381
147.5,60.0,0.17,0.0,0.526787171,0.0088,87.50000763
147.5,90.0,0.17,0.0,0.526787171,0.0088,57.75000381
147.5,80.0,0.27,0.0,0.526787171,0.0088,67.5
147.5,77.0,0.27,0.0,0.526787171,0.0088,70.5
147.5,96.0,0.27,0.0,0.526787171,0.0088,52.00000381
147.5,60.0,0.27,0.0,0.526787171,0.0088,87.50000763
147.5,90.0,0.27,0.0,0.526787171,0.0088,57.75000381
147.5,88.0,0.34,6.8738229760000005,0.526787171,0.0088,60.25
147.5,92.0,0.34,6.8738229760000005,0.526787171,0.0088,56.5
147.5,96.0,0.34,6.8738229760000005,0.526787171,0.0088,52.75
147.5,84.0,0.34,6.8738229760000005,0.526787171,0.0088,64.0
147.5,80.0,0.34,6.8738229760000005,0.526787171,0.0088,68.0
147.5,77.0,0.34,6.8738229760000005,0.526787171,0.0088,71.0
147.5,96.0,0.34,6.8738229760000005,0.526787171,0.0088,53.25000381
147.5,60.0,0.34,6.8738229760000005,0.526787171,0.0088,87.50000763
147.5,90.0,0.34,6.8738229760000005,0.526787171,0.0088,58.50000381
147.5,60.0,0.42,5.62403698,0.526787171,0.0088,87.50000763
147.5,80.0,0.42,5.62403698,0.526787171,0.0088,67.75
147.5,90.0,0.42,5.62403698,0.526787171,0.0088,58.25000381
147.5,60.0,0.52,4.58254865,0.526787171,0.0088,87.50000763
147.5,80.0,0.52,4.58254865,0.526787171,0.0088,68.0
147.5,90.0,0.52,4.58254865,0.526787171,0.0088,58.50000381
147.5,68.0,0.59,3.99125205,0.526787171,0.0088,80.0
147.5,76.0,0.59,3.99125205,0.526787171,0.0088,72.25
147.5,84.0,0.59,3.99125205,0.526787171,0.0088,65.0
147.5,92.0,0.59,3.99125205,0.526787171,0.0088,57.5
147.5,96.0,0.59,3.99125205,0.526787171,0.0088,54.0
147.5,80.0,0.59,3.99125205,0.526787171,0.0088,68.25
147.5,80.0,0.67,3.5351089589999996,0.526787171,0.0088,68.5
147.5,68.0,1.09,3.721167325,0.526787171,0.0088,81.0
147.5,76.0,1.09,3.721167325,0.526787171,0.0088,73.75
147.5,84.0,1.09,3.721167325,0.526787171,0.0088,66.75
147.5,92.0,1.09,3.721167325,0.526787171,0.0088,60.0
147.5,76.0,1.59,4.046209049,0.526787171,0.0088,75.0
147.5,84.0,1.59,4.046209049,0.526787171,0.0088,68.5
147.5,92.0,1.59,4.046209049,0.526787171,0.0088,62.0
147.5,88.0,0.59,3.99125205,0.526787171,0.0088,61.25
147.5,60.0,0.59,3.99125205,0.526787171,0.0088,87.50000763
147.5,60.0,0.67,3.5351089589999996,0.526787171,0.0088,87.75000763
147.5,68.0,1.59,4.046209049,0.526787171,0.0088,82.0
147.5,80.0,0.76,5.302663438,0.526787171,0.0088,68.75
147.5,96.0,0.02,0.0,0.526787171,0.0088,51.75
147.5,98.0,0.02,0.0,0.526787171,0.0088,49.75
147.5,60.0,0.76,5.302663438,0.526787171,0.0088,87.75000763
147.5,94.0,0.02,0.0,0.526787171,0.0088,53.75
147.5,90.0,0.59,3.99125205,0.526787171,0.0088,59.00000381
147.5,90.0,0.67,3.5351089589999996,0.526787171,0.0088,59.50000381
147.5,90.0,0.76,5.302663438,0.526787171,0.0088,59.75000381
147.5,92.0,0.02,0.0,0.526787171,0.0088,55.5
147.5,60.0,0.84,4.820603126,0.526787171,0.0088,87.75000763
147.5,80.0,0.84,4.820603126,0.526787171,0.0088,68.5
147.5,90.0,0.84,4.820603126,0.526787171,0.0088,59.50000381
147.5,80.0,1.01,4.002010142,0.526787171,0.0088,69.0
147.5,80.0,1.09,3.721167325,0.526787171,0.0088,68.75
147.5,80.0,1.19,3.421073186,0.526787171,0.0088,68.75
147.5,80.0,1.26,3.213735417,0.526787171,0.0088,69.0
147.5,80.0,1.34,4.797647873,0.526787171,0.0088,69.25
147.5,80.0,1.41,4.547093728,0.526787171,0.0088,69.25
147.5,80.0,1.51,4.251080394,0.526787171,0.0088,69.25
147.5,80.0,1.59,4.046209049,0.526787171,0.0088,69.5
147.5,80.0,1.67,3.860176449,0.526787171,0.0088,69.75
147.5,80.0,1.76,4.803137172,0.526787171,0.0088,69.5
147.5,80.0,1.84,4.603006457,0.526787171,0.0088,69.75
147.5,80.0,1.93,4.37513485,0.526787171,0.0088,69.75
147.5,80.0,2.01,4.208463046,0.526787171,0.0088,70.0
147.5,80.0,2.18,3.8762159639999996,0.526787171,0.0088,70.25
147.5,80.0,2.26,3.7448188119999997,0.526787171,0.0088,70.5
147.5,80.0,2.34,5.070853015,0.526787171,0.0088,70.5
147.5,80.0,2.51,4.7224737999999995,0.526787171,0.0088,70.25
147.5,80.0,2.59,4.58254865,0.526787171,0.0088,70.25
147.5,80.0,2.68,4.418886199,0.526787171,0.0088,70.5
147.5,80.0,2.76,5.27811407,0.526787171,0.0088,70.0
147.5,80.0,2.84,5.135462339,0.526787171,0.0088,70.0
147.5,80.0,3.01,4.841072778,0.526787171,0.0088,70.25
147.5,80.0,3.08,4.720797678,0.526787171,0.0088,70.5
147.5,80.0,3.18,4.5786049769999995,0.526787171,0.0088,70.5
147.5,80.0,3.26,4.470873095,0.526787171,0.0088,70.5
147.5,80.0,3.43,5.431033317000001,0.526787171,0.0088,70.0
147.5,80.0,3.51,5.312322206,0.526787171,0.0088,70.0
147.5,80.0,3.6,5.171037041,0.526787171,0.0088,70.25
147.5,80.0,3.68,5.0633071030000005,0.526787171,0.0088,70.25
147.5,80.0,3.76,5.681425112,0.526787171,0.0088,70.25
147.5,80.0,3.85,5.54009613,0.526787171,0.0088,70.25
147.5,80.0,3.93,5.431996692999999,0.526787171,0.0088,70.5
147.5,80.0,4.01,5.328035034,0.526787171,0.0088,70.5
147.5,80.0,4.1,5.203548233999999,0.526787171,0.0088,70.5
147.5,80.0,4.5,5.641131317,0.526787171,0.0088,71.0
147.5,80.0,4.6,5.523607748,0.526787171,0.0088,71.0
147.5,80.0,4.68,5.433056801,0.526787171,0.0088,71.25
147.5,80.0,4.85,5.868560327000001,0.526787171,0.0088,71.5
147.5,88.0,0.02,0.0,0.526787171,0.0088,59.5
147.5,90.0,0.02,0.0,0.526787171,0.0088,57.5
147.5,90.0,0.09,0.0,0.526787171,0.0088,57.5
147.5,94.0,0.09,0.0,0.526787171,0.0088,53.75
147.5,98.0,0.09,0.0,0.526787171,0.0088,49.75
147.5,1.0,0.34,6.8738229760000005,0.526787171,0.0088,146.5
147.5,80.0,0.34,6.8738229760000005,0.526787171,0.0088,68.0
147.5,80.0,0.59,3.99125205,0.526787171,0.0088,68.5
147.5,80.0,0.84,4.820603126,0.526787171,0.0088,69.25
147.5,84.0,0.84,4.820603126,0.526787171,0.0088,65.75
147.5,88.0,0.84,4.820603126,0.526787171,0.0088,62.25
147.5,92.0,0.84,4.820603126,0.526787171,0.0088,58.75
147.5,96.0,0.84,4.820603126,0.526787171,0.0088,55.25
147.5,86.0,0.02,0.0,0.526787171,0.0088,61.5
147.5,86.0,0.09,0.0,0.526787171,0.0088,61.5
147.5,76.0,0.34,6.8738229760000005,0.526787171,0.0088,71.75
147.5,76.0,0.84,4.820603126,0.526787171,0.0088,73.0
147.5,60.0,1.09,3.721167325,0.526787171,0.0088,88.25
147.5,60.0,1.59,4.046209049,0.526787171,0.0088,89.0
147.5,1.0,0.02,0.0,0.526787171,0.0088,146.5
147.5,98.0,0.17,0.0,0.526787171,0.0088,51.5
134.1600037,80.0,4.42,3.771173035,0.587034285,0.0088,54.50000381
134.1600037,95.0,0.42,2.64996624,0.587034285,0.0088,40.50000381
134.1600037,90.0,0.42,2.64996624,0.587034285,0.0088,45.00000381
134.1600037,85.0,0.42,2.64996624,0.587034285,0.0088,49.75000381
134.1600037,70.0,0.42,2.64996624,0.587034285,0.0088,64.25
134.1600037,64.0,0.34,3.2388476269999997,0.587034285,0.0088,70.25
134.1600037,64.0,0.09,0.0,0.587034285,0.0088,70.25
134.1600037,75.0,0.34,3.2388476269999997,0.587034285,0.0088,59.50000381
134.1600037,75.0,0.27,0.0,0.587034285,0.0088,59.25000381
134.1600037,75.0,0.17,0.0,0.587034285,0.0088,59.25000381
134.1600037,75.0,0.09,0.0,0.587034285,0.0088,59.25000381
134.1600037,75.0,0.02,0.0,0.587034285,0.0088,59.25000381
134.1600037,68.0,0.34,3.2388476269999997,0.587034285,0.0088,66.5
134.1600037,60.0,0.34,3.2388476269999997,0.587034285,0.0088,74.25
134.1600037,96.0,0.34,3.2388476269999997,0.587034285,0.0088,40.0
134.1600037,92.0,0.34,3.2388476269999997,0.587034285,0.0088,43.75
134.1600037,88.0,0.34,3.2388476269999997,0.587034285,0.0088,47.25
134.1600037,84.0,0.34,3.2388476269999997,0.587034285,0.0088,51.0
134.1600037,80.0,0.34,3.2388476269999997,0.587034285,0.0088,54.75
134.1600037,76.0,0.34,3.2388476269999997,0.587034285,0.0088,58.75
134.1600037,72.0,0.34,3.2388476269999997,0.587034285,0.0088,62.5
134.1600037,80.0,4.35,3.835252123,0.587034285,0.0088,54.50000381
134.1600037,95.0,0.34,3.2388476269999997,0.587034285,0.0088,41.00000381
134.1600037,90.0,0.34,3.2388476269999997,0.587034285,0.0088,45.50000381
134.1600037,85.0,0.34,3.2388476269999997,0.587034285,0.0088,50.00000381
134.1600037,70.0,0.34,3.2388476269999997,0.587034285,0.0088,64.5
134.1600037,68.0,0.09,0.0,0.587034285,0.0088,66.25
134.1600037,60.0,0.27,0.0,0.587034285,0.0088,74.25
134.1600037,60.0,0.17,0.0,0.587034285,0.0088,74.25
134.1600037,60.0,0.09,0.0,0.587034285,0.0088,74.25
134.1600037,60.0,0.02,0.0,0.587034285,0.0088,74.25
134.1600037,80.0,1.93,3.586462535,0.587034285,0.0088,55.00000381
134.1600037,52.0,1.09,3.068381963,0.587034285,0.0088,82.5
134.1600037,52.0,0.59,1.880621203,0.587034285,0.0088,82.25
134.1600037,80.0,4.27,3.5362987180000003,0.587034285,0.0088,54.50000381
134.1600037,80.0,4.18,3.617406487,0.587034285,0.0088,54.50000381
134.1600037,80.0,4.1,3.685021561,0.587034285,0.0088,54.50000381
134.1600037,80.0,4.01,3.773179972,0.587034285,0.0088,54.25000381
134.1600037,80.0,3.93,3.846802996,0.587034285,0.0088,54.25000381
134.1600037,80.0,3.85,3.9233562889999996,0.587034285,0.0088,54.25000381
134.1600037,80.0,3.76,4.023441909,0.587034285,0.0088,54.50000381
134.1600037,80.0,3.68,3.33196448,0.587034285,0.0088,54.50000381
134.1600037,80.0,3.6,3.4028573410000003,0.587034285,0.0088,54.50000381
134.1600037,80.0,3.51,3.4958315860000004,0.587034285,0.0088,54.25000381
134.1600037,80.0,3.43,3.5739507269999997,0.587034285,0.0088,54.25000381
134.1600037,80.0,3.33,3.6766504610000004,0.587034285,0.0088,54.25000381
134.1600037,80.0,3.26,3.324200779,0.587034285,0.0088,54.50000381
134.1600037,80.0,3.18,3.404302003,0.587034285,0.0088,54.50000381
134.1600037,80.0,3.08,3.510025668,0.587034285,0.0088,54.50000381
134.1600037,80.0,3.01,3.5994530730000003,0.587034285,0.0088,54.50000381
134.1600037,80.0,2.93,3.693556422,0.587034285,0.0088,54.50000381
134.1600037,80.0,2.84,3.818338733,0.587034285,0.0088,54.25000381
134.1600037,80.0,2.76,3.9244036980000003,0.587034285,0.0088,54.25000381
134.1600037,80.0,2.68,3.070427535,0.587034285,0.0088,54.50000381
134.1600037,80.0,2.59,3.184147073,0.587034285,0.0088,54.25000381
134.1600037,80.0,2.51,3.281372938,0.587034285,0.0088,54.25000381
134.1600037,80.0,2.43,3.384723267,0.587034285,0.0088,54.25000381
134.1600037,80.0,2.34,3.523441433,0.587034285,0.0088,54.25000381
134.1600037,80.0,2.26,3.06976878,0.587034285,0.0088,54.50000381
134.1600037,80.0,2.18,3.177479965,0.587034285,0.0088,54.25000381
134.1600037,80.0,2.09,3.323235927,0.587034285,0.0088,54.25000381
134.1600037,80.0,2.01,3.449835391,0.587034285,0.0088,55.25000381
134.1600037,80.0,1.84,3.773257459,0.587034285,0.0088,55.00000381
134.1600037,80.0,1.76,3.937312131,0.587034285,0.0088,55.00000381
134.1600037,80.0,1.67,2.680425622,0.587034285,0.0088,55.00000381
134.1600037,80.0,1.59,2.8096027610000003,0.587034285,0.0088,55.00000381
134.1600037,80.0,1.51,2.9518611289999996,0.587034285,0.0088,55.75000381
134.1600037,80.0,1.41,3.157406584,0.587034285,0.0088,55.50000381
134.1600037,80.0,1.34,3.3313861310000004,0.587034285,0.0088,55.50000381
134.1600037,80.0,1.26,2.64996624,0.587034285,0.0088,55.75000381
134.1600037,80.0,1.19,2.8209318039999998,0.587034285,0.0088,55.50000381
134.1600037,80.0,1.09,3.068381963,0.587034285,0.0088,55.00000381
134.1600037,80.0,1.01,3.29995796,0.587034285,0.0088,55.50000381
134.1600037,80.0,0.92,3.643703581,0.587034285,0.0088,55.25000381
134.1600037,80.0,0.84,3.974949361,0.587034285,0.0088,54.75000381
134.1600037,80.0,0.76,4.3724442969999995,0.587034285,0.0088,55.00000381
134.1600037,80.0,0.67,1.665693065,0.587034285,0.0088,55.00000381
134.1600037,80.0,0.59,1.880621203,0.587034285,0.0088,54.75000381
134.1600037,80.0,0.52,2.159231751,0.587034285,0.0088,55.25000381
134.1600037,80.0,0.42,2.64996624,0.587034285,0.0088,54.50000381
134.1600037,80.0,0.34,3.2388476269999997,0.587034285,0.0088,54.75000381
134.1600037,85.0,0.27,0.0,0.587034285,0.0088,49.50000381
134.1600037,70.0,0.27,0.0,0.587034285,0.0088,64.25
134.1600037,85.0,0.17,0.0,0.587034285,0.0088,49.50000381
134.1600037,70.0,0.17,0.0,0.587034285,0.0088,64.25
134.1600037,85.0,0.09,0.0,0.587034285,0.0088,49.25000381
134.1600037,70.0,0.09,0.0,0.587034285,0.0088,64.25
134.1600037,85.0,0.02,0.0,0.587034285,0.0088,49.25000381
134.1600037,70.0,0.02,0.0,0.587034285,0.0088,64.25
134.1600037,60.0,1.09,3.068381963,0.587034285,0.0088,74.75
134.1600037,60.0,0.59,1.880621203,0.587034285,0.0088,74.5
134.1600037,76.0,0.09,0.0,0.587034285,0.0088,58.25
134.1600037,72.0,0.09,0.0,0.587034285,0.0088,62.25
134.1600037,95.0,0.27,0.0,0.587034285,0.0088,40.0
134.1600037,90.0,0.27,0.0,0.587034285,0.0088,44.50000381
134.1600037,80.0,0.27,0.0,0.587034285,0.0088,54.25000381
134.1600037,95.0,0.09,0.0,0.587034285,0.0088,39.5
134.1600037,90.0,0.09,0.0,0.587034285,0.0088,44.50000381
134.1600037,80.0,0.09,0.0,0.587034285,0.0088,54.25000381
134.1600037,68.0,1.09,3.068381963,0.587034285,0.0088,67.25
134.1600037,68.0,0.59,1.880621203,0.587034285,0.0088,66.75
134.1600037,88.0,0.09,0.0,0.587034285,0.0088,46.25
134.1600037,80.0,0.09,0.0,0.587034285,0.0088,54.25
134.1600037,95.0,0.17,0.0,0.587034285,0.0088,39.75
134.1600037,90.0,0.17,0.0,0.587034285,0.0088,44.50000381
134.1600037,80.0,0.17,0.0,0.587034285,0.0088,54.25000381
134.1600037,95.0,0.02,0.0,0.587034285,0.0088,39.25
134.1600037,90.0,0.02,0.0,0.587034285,0.0088,44.25000381
134.1600037,80.0,0.02,0.0,0.587034285,0.0088,54.25000381
134.1600037,76.0,1.09,3.068381963,0.587034285,0.0088,60.0
134.1600037,76.0,0.59,1.880621203,0.587034285,0.0088,59.25
134.1600037,96.0,0.09,0.0,0.587034285,0.0088,38.5
134.1600037,84.0,1.09,3.068381963,0.587034285,0.0088,52.75
134.1600037,92.0,1.09,3.068381963,0.587034285,0.0088,46.0
134.1600037,84.0,0.09,0.0,0.587034285,0.0088,50.25
134.1600037,92.0,0.09,0.0,0.587034285,0.0088,42.5
134.1600037,84.0,0.59,1.880621203,0.587034285,0.0088,52.0
134.1600037,92.0,0.59,1.880621203,0.587034285,0.0088,45.0
134.1600037,90.0,0.52,2.159231751,0.587034285,0.0088,46.50000381
134.1600037,95.0,0.52,2.159231751,0.587034285,0.0088,42.25000381
134.1600037,1.0,0.09,0.0,0.587034285,0.0088,133.25
134.1600037,96.0,0.59,1.880621203,0.587034285,0.0088,41.5
134.1600037,76.0,1.59,2.8096027610000003,0.587034285,0.0088,60.75
134.1600037,84.0,1.59,2.8096027610000003,0.587034285,0.0088,54.0
134.1600037,92.0,1.59,2.8096027610000003,0.587034285,0.0088,47.5
134.1600037,90.0,0.59,1.880621203,0.587034285,0.0088,45.75000381
134.1600037,88.0,0.59,1.880621203,0.587034285,0.0088,48.5
134.1600037,90.0,0.67,1.665693065,0.587034285,0.0088,46.25000381
134.1600037,95.0,0.59,1.880621203,0.587034285,0.0088,41.25000381
134.1600037,95.0,0.67,1.665693065,0.587034285,0.0088,42.00000381
